"X","condition","chain","gen","trial.nr","context","target.meaning","word.produced","innovation","innovationForMeaning","innovation.mutation","guessedMeaning","correctGuess","correctSpikiness","Human","contextString","targetString","estimatedSpikinessRating"
392,"Comm",1,3,80,"[10, 2, 9, 6, 8, 7]",2,"faludefu",TRUE,TRUE,FALSE,10,FALSE,FALSE,TRUE,"RoundGreenThick,SpikyBlue,RoundRedThick,RoundRed,RoundBlue,RoundGreen","SpikyBlue",3.88493303325976
393,"Comm",1,3,81,"[3, 7, 8, 0, 10, 5]",8,"faludefu",TRUE,TRUE,FALSE,10,FALSE,TRUE,TRUE,"SpikyRedThick,RoundGreen,RoundBlue,SpikyRed,RoundGreenThick,SpikyBlueThick","RoundBlue",3.88493303325976
394,"Comm",1,3,82,"[3, 6, 7, 0, 5, 10]",6,"faludefa",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"SpikyRedThick,RoundRed,RoundGreen,SpikyRed,SpikyBlueThick,RoundGreenThick","RoundRed",3.88493303325976
395,"Comm",1,3,83,"[7, 0, 2, 10, 11, 4]",11,"faludelu",TRUE,TRUE,FALSE,7,FALSE,TRUE,TRUE,"RoundGreen,SpikyRed,SpikyBlue,RoundGreenThick,RoundBlueThick,SpikyGreenThick","RoundBlueThick",3.88505132857922
396,"Comm",1,3,84,"[7, 1, 2, 11, 8, 6]",8,"neroro",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,"RoundGreen,SpikyGreen,SpikyBlue,RoundBlueThick,RoundBlue,RoundRed","RoundBlue",3.93578277018949
397,"Comm",1,3,85,"[3, 1, 2, 8, 5, 6]",3,"kamijace",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyGreen,SpikyBlue,RoundBlue,SpikyBlueThick,RoundRed","SpikyRedThick",4.27455590981706
398,"Comm",1,3,86,"[6, 2, 10, 5, 9, 3]",5,"neroro",TRUE,FALSE,FALSE,2,FALSE,TRUE,TRUE,"RoundRed,SpikyBlue,RoundGreenThick,SpikyBlueThick,RoundRedThick,SpikyRedThick","SpikyBlueThick",3.93578277018949
399,"Comm",1,3,87,"[4, 6, 10, 9, 11, 0]",4,"faludelu",TRUE,TRUE,FALSE,4,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundRed,RoundGreenThick,RoundRedThick,RoundBlueThick,SpikyRed","SpikyGreenThick",3.88505132857922
400,"Comm",1,3,88,"[8, 0, 3, 11, 6, 4]",3,"kamijace",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundBlue,SpikyRed,SpikyRedThick,RoundBlueThick,RoundRed,SpikyGreenThick","SpikyRedThick",4.27455590981706
401,"Comm",1,3,89,"[9, 10, 4, 2, 0, 6]",2,"faludelu",TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,"RoundRedThick,RoundGreenThick,SpikyGreenThick,SpikyBlue,SpikyRed,RoundRed","SpikyBlue",3.88505132857922
402,"Comm",1,3,90,"[9, 6, 10, 11, 4, 3]",10,"pilu",TRUE,TRUE,FALSE,10,TRUE,TRUE,TRUE,"RoundRedThick,RoundRed,RoundGreenThick,RoundBlueThick,SpikyGreenThick,SpikyRedThick","RoundGreenThick",3.97601715360259
403,"Comm",1,3,91,"[10, 4, 9, 1, 5, 6]",1,"faludelu",TRUE,FALSE,FALSE,10,FALSE,FALSE,TRUE,"RoundGreenThick,SpikyGreenThick,RoundRedThick,SpikyGreen,SpikyBlueThick,RoundRed","SpikyGreen",3.88505132857922
404,"Comm",1,3,92,"[6, 4, 0, 9, 2, 3]",4,"pilu",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"RoundRed,SpikyGreenThick,SpikyRed,RoundRedThick,SpikyBlue,SpikyRedThick","SpikyGreenThick",3.97601715360259
405,"Comm",1,3,93,"[1, 8, 10, 3, 4, 2]",10,"pilu",FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,"SpikyGreen,RoundBlue,RoundGreenThick,SpikyRedThick,SpikyGreenThick,SpikyBlue","RoundGreenThick",3.97601715360259
406,"Comm",1,3,94,"[9, 7, 11, 3, 10, 1]",7,"faludelu",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,"RoundRedThick,RoundGreen,RoundBlueThick,SpikyRedThick,RoundGreenThick,SpikyGreen","RoundGreen",3.88505132857922
407,"Comm",1,3,95,"[7, 1, 3, 0, 9, 10]",9,"faludefa",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"RoundGreen,SpikyGreen,SpikyRedThick,SpikyRed,RoundRedThick,RoundGreenThick","RoundRedThick",3.88493303325976
408,"Comm",1,3,96,"[9, 7, 1, 3, 11, 0]",9,"faludefa",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"RoundRedThick,RoundGreen,SpikyGreen,SpikyRedThick,RoundBlueThick,SpikyRed","RoundRedThick",3.88493303325976
409,"Comm",1,3,97,"[6, 2, 8, 9, 0, 11]",11,"faludefu",TRUE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"RoundRed,SpikyBlue,RoundBlue,RoundRedThick,SpikyRed,RoundBlueThick","RoundBlueThick",3.88493303325976
410,"Comm",1,3,98,"[2, 7, 4, 6, 5, 8]",8,"neroro",FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,"SpikyBlue,RoundGreen,SpikyGreenThick,RoundRed,SpikyBlueThick,RoundBlue","RoundBlue",3.93578277018949
411,"Comm",1,3,99,"[10, 5, 7, 3, 2, 9]",3,"kamijace",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyBlueThick,RoundGreen,SpikyRedThick,SpikyBlue,RoundRedThick","SpikyRedThick",4.27455590981706
412,"Comm",1,3,100,"[10, 6, 11, 4, 2, 0]",10,"pilu",FALSE,TRUE,FALSE,10,TRUE,TRUE,TRUE,"RoundGreenThick,RoundRed,RoundBlueThick,SpikyGreenThick,SpikyBlue,SpikyRed","RoundGreenThick",3.97601715360259
413,"Comm",1,3,101,"[6, 11, 3, 8, 0, 7]",8,"faludefu",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"RoundRed,RoundBlueThick,SpikyRedThick,RoundBlue,SpikyRed,RoundGreen","RoundBlue",3.88493303325976
414,"Comm",1,3,102,"[10, 2, 1, 0, 11, 5]",0,"keroro",TRUE,TRUE,TRUE,5,FALSE,TRUE,TRUE,"RoundGreenThick,SpikyBlue,SpikyGreen,SpikyRed,RoundBlueThick,SpikyBlueThick","SpikyRed",4.06712987974011
415,"Comm",1,3,103,"[9, 7, 8, 1, 0, 6]",1,"neroro",TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,"RoundRedThick,RoundGreen,RoundBlue,SpikyGreen,SpikyRed,RoundRed","SpikyGreen",3.93578277018949
416,"Comm",1,3,104,"[1, 10, 3, 7, 6, 11]",3,"kamijace",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyGreen,RoundGreenThick,SpikyRedThick,RoundGreen,RoundRed,RoundBlueThick","SpikyRedThick",4.27455590981706
417,"Comm",1,3,105,"[5, 6, 1, 2, 10, 3]",5,"faludelu",TRUE,TRUE,FALSE,2,FALSE,TRUE,TRUE,"SpikyBlueThick,RoundRed,SpikyGreen,SpikyBlue,RoundGreenThick,SpikyRedThick","SpikyBlueThick",3.88505132857922
418,"Comm",1,3,106,"[9, 8, 5, 11, 2, 7]",9,"faludefa",FALSE,FALSE,FALSE,8,FALSE,TRUE,TRUE,"RoundRedThick,RoundBlue,SpikyBlueThick,RoundBlueThick,SpikyBlue,RoundGreen","RoundRedThick",3.88493303325976
419,"Comm",1,3,107,"[8, 7, 9, 3, 0, 2]",0,"kamijace",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"RoundBlue,RoundGreen,RoundRedThick,SpikyRedThick,SpikyRed,SpikyBlue","SpikyRed",4.27455590981706
420,"Comm",1,3,108,"[3, 10, 6, 9, 5, 4]",4,"kamidefa",TRUE,TRUE,TRUE,3,FALSE,TRUE,TRUE,"SpikyRedThick,RoundGreenThick,RoundRed,RoundRedThick,SpikyBlueThick,SpikyGreenThick","SpikyGreenThick",4.17294140221987
421,"Comm",1,3,109,"[4, 0, 11, 9, 1, 3]",4,"kamidefa",FALSE,TRUE,FALSE,4,TRUE,TRUE,TRUE,"SpikyGreenThick,SpikyRed,RoundBlueThick,RoundRedThick,SpikyGreen,SpikyRedThick","SpikyGreenThick",4.17294140221987
422,"Comm",1,3,110,"[8, 7, 9, 11, 5, 10]",5,"neroro",TRUE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundBlue,RoundGreen,RoundRedThick,RoundBlueThick,SpikyBlueThick,RoundGreenThick","SpikyBlueThick",3.93578277018949
423,"Comm",1,3,111,"[7, 9, 1, 10, 0, 11]",9,"faludefa",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"RoundGreen,RoundRedThick,SpikyGreen,RoundGreenThick,SpikyRed,RoundBlueThick","RoundRedThick",3.88493303325976
424,"Comm",1,3,112,"[4, 6, 1, 11, 3, 8]",6,"faludefu",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"SpikyGreenThick,RoundRed,SpikyGreen,RoundBlueThick,SpikyRedThick,RoundBlue","RoundRed",3.88493303325976
425,"Comm",1,3,113,"[5, 10, 7, 1, 9, 11]",7,"faludefa",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"SpikyBlueThick,RoundGreenThick,RoundGreen,SpikyGreen,RoundRedThick,RoundBlueThick","RoundGreen",3.88493303325976
426,"Comm",1,3,114,"[9, 7, 2, 0, 4, 8]",2,"neroro",TRUE,TRUE,FALSE,4,FALSE,TRUE,TRUE,"RoundRedThick,RoundGreen,SpikyBlue,SpikyRed,SpikyGreenThick,RoundBlue","SpikyBlue",3.93578277018949
427,"Comm",1,3,115,"[3, 8, 1, 10, 7, 11]",10,"faludefu",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"SpikyRedThick,RoundBlue,SpikyGreen,RoundGreenThick,RoundGreen,RoundBlueThick","RoundGreenThick",3.88493303325976
428,"Comm",1,3,116,"[0, 2, 11, 9, 8, 5]",11,"faludefu",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"SpikyRed,SpikyBlue,RoundBlueThick,RoundRedThick,RoundBlue,SpikyBlueThick","RoundBlueThick",3.88493303325976
429,"Comm",1,3,117,"[5, 4, 10, 11, 6, 3]",6,"faludefa",TRUE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyGreenThick,RoundGreenThick,RoundBlueThick,RoundRed,SpikyRedThick","RoundRed",3.88493303325976
430,"Comm",1,3,118,"[8, 4, 7, 1, 10, 9]",1,"kamijazu",TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,"RoundBlue,SpikyGreenThick,RoundGreen,SpikyGreen,RoundGreenThick,RoundRedThick","SpikyGreen",4.39032849450608
431,"Comm",1,3,119,"[6, 10, 9, 0, 2, 8]",2,"kamijace",TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,"RoundRed,RoundGreenThick,RoundRedThick,SpikyRed,SpikyBlue,RoundBlue","SpikyBlue",4.27455590981706
432,"Comm",1,3,120,"[3, 7, 6, 1, 2, 4]",7,"pilu",TRUE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyRedThick,RoundGreen,RoundRed,SpikyGreen,SpikyBlue,SpikyGreenThick","RoundGreen",3.97601715360259
433,"Comm",1,4,73,"[4, 0, 1, 11, 2, 9]",2,"neroro",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"SpikyGreenThick,SpikyRed,SpikyGreen,RoundBlueThick,SpikyBlue,RoundRedThick","SpikyBlue",3.93578277018949
434,"Comm",1,4,74,"[8, 7, 1, 6, 0, 4]",8,"neroro",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundBlue,RoundGreen,SpikyGreen,RoundRed,SpikyRed,SpikyGreenThick","RoundBlue",3.93578277018949
435,"Comm",1,4,75,"[0, 5, 10, 8, 11, 2]",8,"pilu",TRUE,TRUE,FALSE,10,FALSE,TRUE,TRUE,"SpikyRed,SpikyBlueThick,RoundGreenThick,RoundBlue,RoundBlueThick,SpikyBlue","RoundBlue",3.97601715360259
436,"Comm",1,4,76,"[2, 6, 10, 5, 9, 1]",10,"pilu",FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"SpikyBlue,RoundRed,RoundGreenThick,SpikyBlueThick,RoundRedThick,SpikyGreen","RoundGreenThick",3.97601715360259
437,"Comm",1,4,77,"[4, 0, 8, 7, 3, 6]",6,"kamijace",TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,"SpikyGreenThick,SpikyRed,RoundBlue,RoundGreen,SpikyRedThick,RoundRed","RoundRed",4.27455590981706
438,"Comm",1,4,78,"[11, 1, 7, 3, 4, 0]",11,"pilu",TRUE,TRUE,FALSE,7,FALSE,TRUE,TRUE,"RoundBlueThick,SpikyGreen,RoundGreen,SpikyRedThick,SpikyGreenThick,SpikyRed","RoundBlueThick",3.97601715360259
439,"Comm",1,4,79,"[4, 3, 0, 11, 2, 5]",3,"pilu",TRUE,TRUE,FALSE,4,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyRedThick,SpikyRed,RoundBlueThick,SpikyBlue,SpikyBlueThick","SpikyRedThick",3.97601715360259
440,"Comm",1,4,80,"[0, 1, 6, 8, 4, 9]",9,"neroro",TRUE,TRUE,FALSE,4,FALSE,FALSE,TRUE,"SpikyRed,SpikyGreen,RoundRed,RoundBlue,SpikyGreenThick,RoundRedThick","RoundRedThick",3.93578277018949
441,"Comm",1,4,81,"[9, 3, 10, 7, 1, 11]",1,"neroro",TRUE,TRUE,FALSE,11,FALSE,FALSE,TRUE,"RoundRedThick,SpikyRedThick,RoundGreenThick,RoundGreen,SpikyGreen,RoundBlueThick","SpikyGreen",3.93578277018949
442,"Comm",1,4,82,"[6, 0, 2, 5, 4, 3]",4,"kamikazu",TRUE,TRUE,TRUE,3,FALSE,TRUE,TRUE,"RoundRed,SpikyRed,SpikyBlue,SpikyBlueThick,SpikyGreenThick,SpikyRedThick","SpikyGreenThick",4.30634421173896
443,"Comm",1,4,83,"[11, 4, 7, 6, 3, 9]",7,"kamikazu",TRUE,TRUE,FALSE,4,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyGreenThick,RoundGreen,RoundRed,SpikyRedThick,RoundRedThick","RoundGreen",4.30634421173896
444,"Comm",1,4,84,"[0, 2, 6, 5, 1, 7]",6,"neroro",TRUE,TRUE,FALSE,7,FALSE,TRUE,TRUE,"SpikyRed,SpikyBlue,RoundRed,SpikyBlueThick,SpikyGreen,RoundGreen","RoundRed",3.93578277018949
445,"Comm",1,4,85,"[2, 4, 11, 8, 9, 5]",5,"pilu",TRUE,TRUE,FALSE,4,FALSE,TRUE,TRUE,"SpikyBlue,SpikyGreenThick,RoundBlueThick,RoundBlue,RoundRedThick,SpikyBlueThick","SpikyBlueThick",3.97601715360259
446,"Comm",1,4,86,"[4, 9, 5, 2, 7, 0]",5,"kamijace",TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,"SpikyGreenThick,RoundRedThick,SpikyBlueThick,SpikyBlue,RoundGreen,SpikyRed","SpikyBlueThick",4.27455590981706
447,"Comm",1,4,87,"[8, 10, 0, 6, 4, 3]",10,"neroro",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundBlue,RoundGreenThick,SpikyRed,RoundRed,SpikyGreenThick,SpikyRedThick","RoundGreenThick",3.93578277018949
448,"Comm",1,4,88,"[6, 10, 1, 0, 2, 7]",0,"kamijace",TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,"RoundRed,RoundGreenThick,SpikyGreen,SpikyRed,SpikyBlue,RoundGreen","SpikyRed",4.27455590981706
449,"Comm",1,4,89,"[3, 1, 11, 5, 10, 6]",11,"neroro",TRUE,TRUE,FALSE,11,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyGreen,RoundBlueThick,SpikyBlueThick,RoundGreenThick,RoundRed","RoundBlueThick",3.93578277018949
450,"Comm",1,4,90,"[11, 3, 9, 5, 7, 2]",2,"neroro",FALSE,FALSE,FALSE,11,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyRedThick,RoundRedThick,SpikyBlueThick,RoundGreen,SpikyBlue","SpikyBlue",3.93578277018949
451,"Comm",1,4,91,"[6, 1, 8, 4, 11, 10]",4,"neroro",TRUE,TRUE,FALSE,8,FALSE,FALSE,TRUE,"RoundRed,SpikyGreen,RoundBlue,SpikyGreenThick,RoundBlueThick,RoundGreenThick","SpikyGreenThick",3.93578277018949
452,"Comm",1,4,92,"[11, 0, 7, 10, 2, 6]",7,"pilu",TRUE,FALSE,FALSE,11,FALSE,TRUE,TRUE,"RoundBlueThick,SpikyRed,RoundGreen,RoundGreenThick,SpikyBlue,RoundRed","RoundGreen",3.97601715360259
453,"Comm",1,4,93,"[5, 4, 8, 10, 9, 11]",9,"pilu",TRUE,TRUE,FALSE,10,FALSE,TRUE,TRUE,"SpikyBlueThick,SpikyGreenThick,RoundBlue,RoundGreenThick,RoundRedThick,RoundBlueThick","RoundRedThick",3.97601715360259
454,"Comm",1,4,94,"[4, 11, 9, 1, 5, 10]",1,"kamikazu",TRUE,TRUE,FALSE,5,FALSE,TRUE,TRUE,"SpikyGreenThick,RoundBlueThick,RoundRedThick,SpikyGreen,SpikyBlueThick,RoundGreenThick","SpikyGreen",4.30634421173896
455,"Comm",1,4,95,"[4, 0, 11, 7, 5, 8]",0,"kamikazu",TRUE,TRUE,FALSE,4,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyRed,RoundBlueThick,RoundGreen,SpikyBlueThick,RoundBlue","SpikyRed",4.30634421173896
456,"Comm",1,4,96,"[10, 3, 6, 9, 1, 8]",3,"kamijace",TRUE,FALSE,FALSE,10,FALSE,FALSE,TRUE,"RoundGreenThick,SpikyRedThick,RoundRed,RoundRedThick,SpikyGreen,RoundBlue","SpikyRedThick",4.27455590981706
457,"Comm",1,4,97,"[3, 4, 0, 11, 5, 7]",7,"neroro",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"SpikyRedThick,SpikyGreenThick,SpikyRed,RoundBlueThick,SpikyBlueThick,RoundGreen","RoundGreen",3.93578277018949
458,"Comm",1,4,98,"[10, 2, 5, 9, 4, 7]",9,"faludefa",TRUE,FALSE,FALSE,7,FALSE,TRUE,TRUE,"RoundGreenThick,SpikyBlue,SpikyBlueThick,RoundRedThick,SpikyGreenThick,RoundGreen","RoundRedThick",3.88493303325976
459,"Comm",1,4,99,"[4, 5, 7, 0, 9, 1]",0,"faludefa",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"SpikyGreenThick,SpikyBlueThick,RoundGreen,SpikyRed,RoundRedThick,SpikyGreen","SpikyRed",3.88493303325976
460,"Comm",1,4,100,"[7, 6, 1, 0, 11, 5]",11,"faludefu",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,"RoundGreen,RoundRed,SpikyGreen,SpikyRed,RoundBlueThick,SpikyBlueThick","RoundBlueThick",3.88493303325976
461,"Comm",1,4,101,"[1, 3, 11, 5, 10, 9]",10,"neroro",FALSE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"SpikyGreen,SpikyRedThick,RoundBlueThick,SpikyBlueThick,RoundGreenThick,RoundRedThick","RoundGreenThick",3.93578277018949
462,"Comm",1,4,102,"[7, 9, 0, 8, 5, 3]",5,"kamikazu",TRUE,TRUE,FALSE,5,TRUE,TRUE,TRUE,"RoundGreen,RoundRedThick,SpikyRed,RoundBlue,SpikyBlueThick,SpikyRedThick","SpikyBlueThick",4.30634421173896
463,"Comm",1,4,103,"[1, 3, 2, 7, 8, 5]",3,"pilu",TRUE,TRUE,FALSE,7,FALSE,FALSE,TRUE,"SpikyGreen,SpikyRedThick,SpikyBlue,RoundGreen,RoundBlue,SpikyBlueThick","SpikyRedThick",3.97601715360259
464,"Comm",1,4,104,"[2, 5, 9, 6, 10, 0]",6,"faludefa",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"SpikyBlue,SpikyBlueThick,RoundRedThick,RoundRed,RoundGreenThick,SpikyRed","RoundRed",3.88493303325976
465,"Comm",1,4,105,"[9, 5, 4, 3, 2, 11]",11,"neroro",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,"RoundRedThick,SpikyBlueThick,SpikyGreenThick,SpikyRedThick,SpikyBlue,RoundBlueThick","RoundBlueThick",3.93578277018949
466,"Comm",1,4,106,"[8, 9, 4, 10, 0, 1]",0,"faludefa",FALSE,TRUE,FALSE,0,TRUE,TRUE,TRUE,"RoundBlue,RoundRedThick,SpikyGreenThick,RoundGreenThick,SpikyRed,SpikyGreen","SpikyRed",3.88493303325976
467,"Comm",1,4,107,"[6, 11, 4, 7, 1, 0]",1,"pilu",TRUE,TRUE,FALSE,11,FALSE,FALSE,TRUE,"RoundRed,RoundBlueThick,SpikyGreenThick,RoundGreen,SpikyGreen,SpikyRed","SpikyGreen",3.97601715360259
468,"Comm",1,4,108,"[6, 2, 4, 8, 9, 3]",8,"neroro",TRUE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundRed,SpikyBlue,SpikyGreenThick,RoundBlue,RoundRedThick,SpikyRedThick","RoundBlue",3.93578277018949
469,"Comm",1,4,109,"[1, 3, 2, 5, 6, 8]",8,"neroro",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyGreen,SpikyRedThick,SpikyBlue,SpikyBlueThick,RoundRed,RoundBlue","RoundBlue",3.93578277018949
470,"Comm",1,4,110,"[0, 2, 7, 4, 5, 8]",7,"pilu",TRUE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyRed,SpikyBlue,RoundGreen,SpikyGreenThick,SpikyBlueThick,RoundBlue","RoundGreen",3.97601715360259
471,"Comm",1,4,111,"[11, 0, 2, 5, 3, 10]",2,"pilu",TRUE,TRUE,FALSE,10,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyRed,SpikyBlue,SpikyBlueThick,SpikyRedThick,RoundGreenThick","SpikyBlue",3.97601715360259
472,"Comm",1,4,112,"[5, 6, 8, 1, 7, 3]",3,"kamijace",TRUE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyBlueThick,RoundRed,RoundBlue,SpikyGreen,RoundGreen,SpikyRedThick","SpikyRedThick",4.27455590981706
473,"Comm",1,4,113,"[3, 2, 5, 8, 7, 4]",4,"kamijazu",TRUE,TRUE,FALSE,4,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyBlue,SpikyBlueThick,RoundBlue,RoundGreen,SpikyGreenThick","SpikyGreenThick",4.39032849450608
474,"Comm",1,4,114,"[8, 1, 11, 6, 7, 2]",2,"neroro",TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,"RoundBlue,SpikyGreen,RoundBlueThick,RoundRed,RoundGreen,SpikyBlue","SpikyBlue",3.93578277018949
475,"Comm",1,4,115,"[11, 9, 0, 1, 5, 3]",5,"neroro",TRUE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundBlueThick,RoundRedThick,SpikyRed,SpikyGreen,SpikyBlueThick,SpikyRedThick","SpikyBlueThick",3.93578277018949
476,"Comm",1,4,116,"[5, 1, 11, 10, 2, 8]",10,"pilu",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,"SpikyBlueThick,SpikyGreen,RoundBlueThick,RoundGreenThick,SpikyBlue,RoundBlue","RoundGreenThick",3.97601715360259
477,"Comm",1,4,117,"[10, 6, 8, 5, 0, 2]",6,"kamijace",TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,"RoundGreenThick,RoundRed,RoundBlue,SpikyBlueThick,SpikyRed,SpikyBlue","RoundRed",4.27455590981706
478,"Comm",1,4,118,"[4, 2, 8, 9, 1, 3]",1,"kamikazu",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyBlue,RoundBlue,RoundRedThick,SpikyGreen,SpikyRedThick","SpikyGreen",4.30634421173896
479,"Comm",1,4,119,"[11, 9, 7, 5, 3, 0]",9,"pilu",TRUE,TRUE,FALSE,7,FALSE,TRUE,TRUE,"RoundBlueThick,RoundRedThick,RoundGreen,SpikyBlueThick,SpikyRedThick,SpikyRed","RoundRedThick",3.97601715360259
480,"Comm",1,4,120,"[11, 7, 8, 5, 2, 4]",4,"kamikazu",TRUE,TRUE,FALSE,5,FALSE,TRUE,TRUE,"RoundBlueThick,RoundGreen,RoundBlue,SpikyBlueThick,SpikyBlue,SpikyGreenThick","SpikyGreenThick",4.30634421173896
481,"Comm",1,5,73,"[11, 2, 0, 5, 4, 8]",11,"faludefu",FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyBlue,SpikyRed,SpikyBlueThick,SpikyGreenThick,RoundBlue","RoundBlueThick",3.88493303325976
482,"Comm",1,5,74,"[4, 10, 11, 0, 3, 7]",4,"kamijace",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"SpikyGreenThick,RoundGreenThick,RoundBlueThick,SpikyRed,SpikyRedThick,RoundGreen","SpikyGreenThick",4.27455590981706
483,"Comm",1,5,75,"[0, 1, 9, 5, 10, 11]",1,"pilu",TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,"SpikyRed,SpikyGreen,RoundRedThick,SpikyBlueThick,RoundGreenThick,RoundBlueThick","SpikyGreen",3.97601715360259
484,"Comm",1,5,76,"[0, 9, 10, 6, 3, 1]",9,"faludefa",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"SpikyRed,RoundRedThick,RoundGreenThick,RoundRed,SpikyRedThick,SpikyGreen","RoundRedThick",3.88493303325976
485,"Comm",1,5,77,"[6, 9, 5, 0, 11, 8]",9,"faludefa",FALSE,FALSE,FALSE,11,FALSE,TRUE,TRUE,"RoundRed,RoundRedThick,SpikyBlueThick,SpikyRed,RoundBlueThick,RoundBlue","RoundRedThick",3.88493303325976
486,"Comm",1,5,78,"[0, 9, 5, 6, 8, 7]",8,"neroro",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyRed,RoundRedThick,SpikyBlueThick,RoundRed,RoundBlue,RoundGreen","RoundBlue",3.93578277018949
487,"Comm",1,5,79,"[0, 7, 9, 1, 3, 8]",8,"neroro",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyRed,RoundGreen,RoundRedThick,SpikyGreen,SpikyRedThick,RoundBlue","RoundBlue",3.93578277018949
488,"Comm",1,5,80,"[1, 9, 2, 11, 6, 4]",11,"kamikazu",TRUE,TRUE,FALSE,4,FALSE,FALSE,TRUE,"SpikyGreen,RoundRedThick,SpikyBlue,RoundBlueThick,RoundRed,SpikyGreenThick","RoundBlueThick",4.30634421173896
489,"Comm",1,5,81,"[5, 0, 9, 10, 1, 6]",0,"kamijace",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"SpikyBlueThick,SpikyRed,RoundRedThick,RoundGreenThick,SpikyGreen,RoundRed","SpikyRed",4.27455590981706
490,"Comm",1,5,82,"[2, 10, 3, 6, 0, 8]",3,"kamijace",FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,"SpikyBlue,RoundGreenThick,SpikyRedThick,RoundRed,SpikyRed,RoundBlue","SpikyRedThick",4.27455590981706
491,"Comm",1,5,83,"[2, 7, 9, 10, 0, 4]",4,"kamikazu",TRUE,TRUE,FALSE,4,TRUE,TRUE,TRUE,"SpikyBlue,RoundGreen,RoundRedThick,RoundGreenThick,SpikyRed,SpikyGreenThick","SpikyGreenThick",4.30634421173896
